id_cliente,nombre_cliente,tipo_cliente,segmento_cliente,fecha_apertura,edad,region,ingreso_anual,puntuacion_credito,empleado_asignado,sucursal_principal,activo
EB473598,Laura Velez,VIP,Diamante,2013-12-13,42,Este,2489351.83,0,Christopher Peterson,Sucursal 15 - Sur,True
42CF5062,"Potter, Lambert and Donovan",PYME,Oro,2021-02-23,0,Metropolitana,4022921.65,456,Luis Francis,Sucursal 17 - Norte,False
4ECEF852,Robinson-Campbell,ONG,Corporativo,2010-05-24,0,Norte,1925971.27,0,David Wilson,Sucursal 3 - Este,True
B8E94C95,"White, Charles and Anderson",Empresa,Corporativo,2015-07-30,0,Este,2718134.57,0,Jeremy Lane,Sucursal 8 - Oeste,True
27A892F5,John Roberts,Individual,Oro,2019-01-10,75,Norte,439364.03,633,Michael Alvarez Jr.,Sucursal 14 - Norte,True
1CA1D640,Jonathan Peterson,VIP,Nuevo,2022-09-10,37,Oeste,4727762.85,0,Juan Hoover,Sucursal 15 - Sur,False
0D1CE7CE,Carla Taylor,Jubilado,Plata,2017-12-08,34,Oeste,1593892.38,0,Megan Thomas,Sucursal 12 - Sur,False
AADC7F55,Raven Holloway,Jubilado,Plata,2012-05-17,57,Centro,3531846.46,0,Connor Ellis,Sucursal 1 - Oeste,True
7831174C,Amy Smith,Individual,Nuevo,2023-11-15,51,Norte,177164.9,651,Robin Oneill,Sucursal 17 - Norte,False
5093E5FE,"Perry, Bell and Buchanan",Empresa,Diamante,2016-09-25,0,Metropolitana,3204277.32,0,Patricia Anderson,Sucursal 14 - Norte,False
3EC91CFD,Robert Williams,Jubilado,Nuevo,2010-11-26,62,Oeste,1408554.13,0,Jeremy Lane,Sucursal 12 - Sur,True
9EFCF713,Goodman Ltd,Empresa,Plata,2020-02-27,0,Oeste,2655645.13,0,Justin Skinner,Sucursal 13 - Centro,True
06187A81,Atkinson-Clark,ONG,Corporativo,2012-07-13,0,Metropolitana,1095935.07,0,Ashley Nielsen,Sucursal 6 - Oeste,False
AE786797,"Jensen, Garcia and Terry",ONG,Bronce,2020-07-25,0,Este,844028.33,0,Darlene Mueller,Sucursal 12 - Sur,False
C273E1BC,Fox PLC,Empresa,Corporativo,2012-11-20,0,Oeste,4607950.12,0,Stephen George,Sucursal 8 - Oeste,True
6745A60F,Richard Sanford,VIP,Institucional,2015-02-22,25,Sur,1626031.39,0,John Simpson,Sucursal 7 - Norte,False
196400E0,Kenneth Johnson,Estudiante,Diamante,2010-12-09,56,Sur,754870.32,0,Deborah Fitzgerald,Sucursal 6 - Oeste,False
AEA138FA,Brian Poole,VIP,Corporativo,2020-10-01,70,Norte,4129280.52,0,Michael Alvarez Jr.,Sucursal 16 - Centro,True
62DC2F8E,Jones PLC,Gobierno,Nuevo,2016-03-25,0,Este,2050529.05,0,Jared Herman,Sucursal 18 - Oeste,False
CB7FF75C,West LLC,Gobierno,Institucional,2022-07-29,0,Internacional,4034669.01,0,Sherry Ball,Sucursal 7 - Norte,False
